nombre,url nar,urls db en nar y redirigida son iguales,url db en nar,url db redirigida,codigo status url db,status url db,ultima modificacion de pagina con url db en nar,categoria 1,subcategoria 1,categoria 2,subcategoria 2,categoria 3,subcategoria 3,doi,url redirigida del doi,
PGG.Population,https://www.oxfordjournals.org/nar/database/summary/144,False,https://www.pggpopulation.org,https://www.pggpopulation.org/,200,OK,,,,,,,,http://dx.doi.org/10.1093/nar/gkx1032,http://academic.oup.com/nar/article/46/D1/D984/4584633,
PharmacoDB,https://www.oxfordjournals.org/nar/database/summary/145,False,http://pharmacodb.pmgenomics.ca,https://pharmacodb.pmgenomics.ca/,200,OK,16 Mar 2022,,,,,,,http://dx.doi.org/10.1093/nar/gkx911,http://academic.oup.com/nar/article/46/D1/D994/4372597,
SBCCDB,https://www.oxfordjournals.org/nar/database/summary/147,False,http://sbcddb.moffitt.org,http://sbcddb.moffitt.org/,200,OK,05 Jun 2018,,,,,,,http://dx.doi.org/10.1093/nar/gkx956,http://academic.oup.com/nar/article/46/D1/D1011/4559734,
TC3A,https://www.oxfordjournals.org/nar/database/summary/149,True,http://tc3a.org/,http://tc3a.org/,200,OK,,,,,,,,http://dx.doi.org/10.1093/nar/gkx892,https://academic.oup.com/nar/article/46/D1/D1027/4372484,
SEECancer,https://www.oxfordjournals.org/nar/database/summary/148,False,http://biocc.hrbmu.edu.cn/SEECancer,http://biocc.hrbmu.edu.cn/SEECancer/,200,,,,,,,,,http://dx.doi.org/10.1093/nar/gkx964,http://academic.oup.com/nar/article/46/D1/D1018/4561648,
TissGDB,https://www.oxfordjournals.org/nar/database/summary/150,False,http://zhaobioinfo.org/TissGDB,http://zhaobioinfo.org/TissGDB/,200,OK,14 Jul 2017,,,,,,,http://dx.doi.org/10.1093/nar/gkx850,http://academic.oup.com/nar/article/46/D1/D1031/4210940,
VarCards,https://www.oxfordjournals.org/nar/database/summary/151,True,http://varcards.biols.ac.cn/,http://varcards.biols.ac.cn/,200,OK,,,,,,,,http://dx.doi.org/10.1093/nar/gkx1039,http://academic.oup.com/nar/article/46/D1/D1039/4588107,
AutDB,https://www.oxfordjournals.org/nar/database/summary/152,True,http://autism.mindspec.org/autdb/Welcome.do,http://autism.mindspec.org/autdb/Welcome.do,200,200,,,,,,,,http://dx.doi.org/10.1093/nar/gkx1093,http://academic.oup.com/nar/article/46/D1/D1049/4658829,
BCNTB bioinformatics,https://www.oxfordjournals.org/nar/database/summary/153,,http://bioinformatics.breastcancertissuebank.org/,,"HTTPConnectionPool(host='bioinformatics.breastcancertissuebank.org', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5b1c340>: Failed to establish a new connection: [Errno 113] No route to host'))","HTTPConnectionPool(host='bioinformatics.breastcancertissuebank.org', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5b1c340>: Failed to establish a new connection: [Errno 113] No route to host'))",,Human Genes and Diseases,"Gene-, system- or disease-specific databases",,,,,http://dx.doi.org/10.1093/nar/gkx913,http://academic.oup.com/nar/article/46/D1/D1055/4372709,
ClinVar,https://www.oxfordjournals.org/nar/database/summary/154,True,https://www.ncbi.nlm.nih.gov/clinvar/,https://www.ncbi.nlm.nih.gov/clinvar/,200,OK,,Human Genes and Diseases,Cancer gene databases,,,,,http://dx.doi.org/10.1093/nar/gkx1153,http://academic.oup.com/nar/article/46/D1/D1062/4641904,
DGIdb,https://www.oxfordjournals.org/nar/database/summary/155,False,http://www.dgidb.org/,https://www.dgidb.org/,200,OK,,Human Genes and Diseases,General polymorphism databases,,,,,http://dx.doi.org/10.1093/nar/gkx1143,https://academic.oup.com/nar/article/46/D1/D1068/4634012,
DrugBank,https://www.oxfordjournals.org/nar/database/summary/156,False,https://www.drugbank.ca/,https://go.drugbank.com/,200,OK,,Other Molecular Biology Databases,Drugs and drug design,,,,,http://dx.doi.org/10.1093/nar/gkx1037,http://academic.oup.com/nar/article/46/D1/D1074/4602867,
HAGR,https://www.oxfordjournals.org/nar/database/summary/157,False,http://genomics.senescence.info/,https://genomics.senescence.info/,200,OK,,Other Molecular Biology Databases,Drugs and drug design,,,,,http://dx.doi.org/10.1093/nar/gkx1042,http://academic.oup.com/nar/article/46/D1/D1083/4599180,
IUPHAR/BPS Guide to Pharmacology,https://www.oxfordjournals.org/nar/database/summary/158,False,http://www.guidetopharmacology.org,https://www.guidetopharmacology.org/,200,200,,Human Genes and Diseases,General human genetics databases,,,,,http://dx.doi.org/10.1093/nar/gkx1121,https://academic.oup.com/nar/article/46/D1/D1091/4628131,
PED,https://www.oxfordjournals.org/nar/database/summary/159,False,http://www.pancreasexpression.org,https://www.pancreasexpression.org/home/,200,OK,,Other Molecular Biology Databases,Drugs and drug design,,,,,http://dx.doi.org/10.1093/nar/gkx955,http://academic.oup.com/nar/article/doi/10.1093/nar/gkx955/4559710,
rSNPBase 3.0,https://www.oxfordjournals.org/nar/database/summary/160,False,http://rsnp3.psych.ac.cn,http://rsnp3.psych.ac.cn/,200,OK,,Human Genes and Diseases,Cancer gene databases,,,,,http://dx.doi.org/10.1093/nar/gkx1101,http://academic.oup.com/nar/article/46/D1/D1111/4616874,
TCMID,https://www.oxfordjournals.org/nar/database/summary/161,,http://www.megabionet.org/tcmid/,,"HTTPConnectionPool(host='47.100.169.139', port=80): Max retries exceeded with url: /tcmid (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5acdd48>: Failed to establish a new connection: [Errno 111] Connection refused'))","HTTPConnectionPool(host='47.100.169.139', port=80): Max retries exceeded with url: /tcmid (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5acdd48>: Failed to establish a new connection: [Errno 111] Connection refused'))",,Human Genes and Diseases,General polymorphism databases,,,,,http://dx.doi.org/10.1093/nar/gkx1028,http://academic.oup.com/nar/article/46/D1/D1117/4584630,
TTD,https://www.oxfordjournals.org/nar/database/summary/162,,http://bidd.nus.edu.sg/group/ttd/ttd.asp,,"HTTPConnectionPool(host='bidd.nus.edu.sg', port=80): Max retries exceeded with url: /group/ttd/ttd.asp (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5abe730>, 'Connection to bidd.nus.edu.sg timed out. (connect timeout=120)'))","HTTPConnectionPool(host='bidd.nus.edu.sg', port=80): Max retries exceeded with url: /group/ttd/ttd.asp (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5abe730>, 'Connection to bidd.nus.edu.sg timed out. (connect timeout=120)'))",,Other Molecular Biology Databases,,,,,,http://dx.doi.org/10.1093/nar/gkx1076,https://academic.oup.com/nar/article/46/D1/D1121/4621327,
BioMuta and BioExpress,https://www.oxfordjournals.org/nar/database/summary/163,False,https://hive.biochemistry.gwu.edu/biomuta and https://hive.biochemistry.gwu.edu/bioxpress,https://hive.biochemistry.gwu.edu/biomuta%20and%20https://hive.biochemistry.gwu.edu/bioxpress,404,Not Found,,Other Molecular Biology Databases,Drugs and drug design,,,,,http://dx.doi.org/10.1093/nar/gkx907,http://academic.oup.com/nar/article/46/D1/D1128/4372542,
SuperDrug2,https://www.oxfordjournals.org/nar/database/summary/164,,http://cheminfo.charite.de/superdrug2,,"HTTPConnectionPool(host='cheminfo.charite.de', port=80): Max retries exceeded with url: /superdrug2 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5abe988>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='cheminfo.charite.de', port=80): Max retries exceeded with url: /superdrug2 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5abe988>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,,,,,,http://dx.doi.org/10.1093/nar/gkx1088,http://academic.oup.com/nar/article/46/D1/D1137/4616872,
TumorFusions,https://www.oxfordjournals.org/nar/database/summary/165,,http://www.tumorfusions.org,,"HTTPSConnectionPool(host='www.tumorfusions.org', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1123)')))","HTTPSConnectionPool(host='www.tumorfusions.org', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1123)')))",,,,,,,,http://dx.doi.org/10.1093/nar/gkx1018,http://academic.oup.com/nar/article/46/D1/D1144/4584571,
AraGWAS Catalog,https://www.oxfordjournals.org/nar/database/summary/166,False,https://aragwas.1001genomes.org,https://aragwas.1001genomes.org/,200,OK,,,,,,,,http://dx.doi.org/10.1093/nar/gkx954,http://academic.oup.com/nar/article/46/D1/D1150/4559687,
PCSD,https://www.oxfordjournals.org/nar/database/summary/167,,http://systemsbiology.cau.edu.cn/chromstates,,"HTTPConnectionPool(host='systemsbiology.cau.edu.cn', port=80): Max retries exceeded with url: /chromstates (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5abe298>, 'Connection to systemsbiology.cau.edu.cn timed out. (connect timeout=120)'))","HTTPConnectionPool(host='systemsbiology.cau.edu.cn', port=80): Max retries exceeded with url: /chromstates (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5abe298>, 'Connection to systemsbiology.cau.edu.cn timed out. (connect timeout=120)'))",,,,,,,,http://dx.doi.org/10.1093/nar/gkx919,http://academic.oup.com/nar/article/46/D1/D1157/4429024,
Planteome,https://www.oxfordjournals.org/nar/database/summary/168,False,http://www.planteome.org,https://planteome.org/,200,OK,,,,,,,,http://dx.doi.org/10.1093/nar/gkx1152,http://academic.oup.com/nar/article/46/D1/D1168/4653531,
Gramene,https://www.oxfordjournals.org/nar/database/summary/169,False,http://www.gramene.org,https://www.gramene.org/,200,OK,05 May 2022,Protein sequence databases,,,,,,https://doi.org/10.1093/nar/gkaa979,https://academic.oup.com/nar/article/49/D1/D1452/5973447,
PLAZA,https://www.oxfordjournals.org/nar/database/summary/170,False,https://bioinformatics.psb.ugent.be/plaza,https://bioinformatics.psb.ugent.be/plaza/,200,OK,,Plant databases,General plant databases,,,,,http://dx.doi.org/10.1093/nar/gkx1002,http://academic.oup.com/nar/article/46/D1/D1190/4561641,
PRGdb,https://www.oxfordjournals.org/nar/database/summary/171,False,http://prgdb.org,http://prgdb.org/prgdb4/,200,OK,,Plant databases,,,,,,http://dx.doi.org/10.1093/nar/gkx1119,http://academic.oup.com/nar/article/46/D1/D1197/4634007,
EPD,https://www.oxfordjournals.org/nar/database/summary/172,True,https://peptracker.com/epd/,https://peptracker.com/epd/,502,Bad Gateway,,,,,,,,http://dx.doi.org/10.1093/nar/gkx807,http://academic.oup.com/nar/article/46/D1/D1202/4107223,
FARME DB,https://www.oxfordjournals.org/nar/database/summary/1997,True,http://staff.washington.edu/jwallace/farme/index.html,http://staff.washington.edu/jwallace/farme/index.html,200,OK,03 Apr 2021,Genomics Databases (non-vertebrate),Prokaryotic genome databases,,,,,http://dx.doi.org/10.1093/database/baw165,https://academic.oup.com/database/article-lookup/doi/10.1093/database/baw165,
PFCSDB,https://www.oxfordjournals.org/nar/database/summary/1998,False,http://csdb.glycoscience.ru/plant_fungal/,http://csdb.glycoscience.ru/help/migrate.html,200,OK,02 Oct 2021,Structure Databases,Carbohydrates,,,,,http://dx.doi.org/10.1093/nar/gkv840,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkv840,
FlavorDB,https://www.oxfordjournals.org/nar/database/summary/173,False,http://cosylab.iiitd.edu.in/flavordb,https://cosylab.iiitd.edu.in/flavordb/,200,OK,,,,,,,,http://dx.doi.org/10.1093/nar/gkx957,http://academic.oup.com/nar/article/46/D1/D1210/4559748,
NPASS,https://www.oxfordjournals.org/nar/database/summary/174,,http://bidd2.nus.edu.sg/NPASS/,,"HTTPConnectionPool(host='bidd2.nus.edu.sg', port=80): Max retries exceeded with url: /NPASS/ (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5abec28>, 'Connection to bidd2.nus.edu.sg timed out. (connect timeout=120)'))","HTTPConnectionPool(host='bidd2.nus.edu.sg', port=80): Max retries exceeded with url: /NPASS/ (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5abec28>, 'Connection to bidd2.nus.edu.sg timed out. (connect timeout=120)'))",,,,,,,,http://dx.doi.org/10.1093/nar/gkx1026,http://academic.oup.com/nar/article/46/D1/D1217/4584628,
PIT-DB,https://www.oxfordjournals.org/nar/database/summary/175,,http://pitdb.org,,"HTTPSConnectionPool(host='pitdb.sbcs.qmul.ac.uk', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1123)')))","HTTPSConnectionPool(host='pitdb.sbcs.qmul.ac.uk', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1123)')))",,,,,,,,http://dx.doi.org/10.1093/nar/gkx906,http://academic.oup.com/nar/article/46/D1/D1223/4372529,
qPrimerDB,https://www.oxfordjournals.org/nar/database/summary/176,False,http://biodb.swu.edu.cn/qprimerdb,https://biodb.swu.edu.cn/qprimerdb/,200,OK,,,,,,,,http://dx.doi.org/10.1093/nar/gkx725,http://academic.oup.com/nar/article/46/D1/D1229/4085840,
SysteMHC Atlas,https://www.oxfordjournals.org/nar/database/summary/177,False,https://systemhcatlas.org/,http://ww1.systemhcatlas.org/?sub1=c3918d50-d504-11ec-b699-34e34ff948e4,403,Forbidden,,Proteomics Resources,,,,,,http://dx.doi.org/10.1093/nar/gkx664,http://academic.oup.com/nar/article/46/D1/D1237/4056238,
Biomodels,https://www.oxfordjournals.org/nar/database/summary/178,False,http://www.ebi.ac.uk/biomodels,https://www.ebi.ac.uk/biomodels/,200,OK,,Other Molecular Biology Databases,,,,,,http://dx.doi.org/10.1093/nar/gkx1023,http://academic.oup.com/nar/article/46/D1/D1248/4584626,
Europe PMC,https://www.oxfordjournals.org/nar/database/summary/179,False,https://europepmc.org,https://europepmc.org/,200,OK,,Other Molecular Biology Databases,,,,,,http://dx.doi.org/10.1093/nar/gkx1005,http://academic.oup.com/nar/article/46/D1/D1254/4637578,
mVOC,https://www.oxfordjournals.org/nar/database/summary/180,False,http://bioinformatics.charite.de/mvoc,https://bioinformatics.charite.de/mvoc/,403,Forbidden,,,,,,,,http://dx.doi.org/10.1093/nar/gkx1016,http://academic.oup.com/nar/article/46/D1/D1261/4584642,
BioStudies,https://www.oxfordjournals.org/nar/database/summary/181,True,https://www.ebi.ac.uk/biostudies/,https://www.ebi.ac.uk/biostudies/,200,,,,,,,,,http://dx.doi.org/10.1093/nar/gkx965,http://academic.oup.com/nar/article/46/D1/D1266/4561649,
ProteomicsDB,https://www.oxfordjournals.org/nar/database/summary/182,False,https://www.ProteomicsDB.org,https://www.proteomicsdb.org/,200,OK,27 Jan 2022,Proteomics Resources,,,,,,http://dx.doi.org/10.1093/nar/gkx1029,http://academic.oup.com/nar/article/46/D1/D1271/4584631,
Olfactory Receptor Database,https://www.oxfordjournals.org/nar/database/summary/184,False,http://senselab.med.yale.edu/ordb/,https://senselab.med.yale.edu/ordb/,200,OK,,Protein sequence databases,Databases of individual protein families,,,,,,,
ooTFD,https://www.oxfordjournals.org/nar/database/summary/185,False,http://www.ifti.org/ootfd,http://www.ifti.org/ootfd/,200,OK,13 Jan 2014,Nucleotide Sequence Databases,Transcriptional regulator sites and transcription factors,,,,,,,
Peptaibol,https://www.oxfordjournals.org/nar/database/summary/186,True,http://peptaibol.cryst.bbk.ac.uk/,http://peptaibol.cryst.bbk.ac.uk/,200,OK,10 Jun 2003,Protein sequence databases,Databases of individual protein families,Other Molecular Biology Databases,Drugs and drug design,,,,,
ELM - Eukaryotic Linear Motif: functional sites in eukaryotic proteins,https://www.oxfordjournals.org/nar/database/summary/187,True,http://elm.eu.org/,http://elm.eu.org/,200,OK,,Protein sequence databases,Protein sequence motifs and active sites,,,,,http://dx.doi.org/10.1093/nar/gkt1047,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkt1047,
Protein kinase resource,https://www.oxfordjournals.org/nar/database/summary/188,,http://www0.nih.go.jp/mirror/Kinases/,,"HTTPConnectionPool(host='www0.nih.go.jp', port=80): Max retries exceeded with url: /mirror/Kinases/ (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5acd580>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='www0.nih.go.jp', port=80): Max retries exceeded with url: /mirror/Kinases/ (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5acd580>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,Protein sequence databases,Databases of individual protein families,Metabolic and Signaling Pathways,Protein-protein interactions,,,,,
PLANT-PIs,https://www.oxfordjournals.org/nar/database/summary/189,,http://plantpis.ba.itb.cnr.it/,,"HTTPConnectionPool(host='plantpis.ba.itb.cnr.it', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5acdb08>: Failed to establish a new connection: [Errno 111] Connection refused'))","HTTPConnectionPool(host='plantpis.ba.itb.cnr.it', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5acdb08>: Failed to establish a new connection: [Errno 111] Connection refused'))",,Protein sequence databases,Databases of individual protein families,Plant databases,General plant databases,,,,,
PIR - Protein Information Resource,https://www.oxfordjournals.org/nar/database/summary/194,True,https://proteininformationresource.org/,https://proteininformationresource.org/,200,OK,,Protein sequence databases,General sequence databases,,,,,,,
Ribonuclease P Database,https://www.oxfordjournals.org/nar/database/summary/195,,http://www.mbio.ncsu.edu/RNaseP/home.html,,"HTTPConnectionPool(host='www.mbio.ncsu.edu', port=80): Max retries exceeded with url: /RNaseP/home.html (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5b30280>, 'Connection to www.mbio.ncsu.edu timed out. (connect timeout=120)'))","HTTPConnectionPool(host='www.mbio.ncsu.edu', port=80): Max retries exceeded with url: /RNaseP/home.html (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5b30280>, 'Connection to www.mbio.ncsu.edu timed out. (connect timeout=120)'))",,Protein sequence databases,Databases of individual protein families,,,,,,,
SENTRA,https://www.oxfordjournals.org/nar/database/summary/196,False,http://www.ncbi.nlm.nih.gov/Complete_Genomes/SignalCensus.html,https://www.ncbi.nlm.nih.gov/Complete_Genomes/SignalCensus.html,200,OK,05 Aug 2016,Protein sequence databases,Databases of individual protein families,Metabolic and Signaling Pathways,Protein-protein interactions,,,,,
TIGRFAMs,https://www.oxfordjournals.org/nar/database/summary/199,False,http://www.jcvi.org/cgi-bin/tigrfams/index.cgi,http://tigrfams.jcvi.org/cgi-bin/index.cgi,200,OK,,Protein sequence databases,Protein domain databases, protein classification,,,,,http://dx.doi.org/10.1093/nar/gks1234,http://academic.oup.com/nar/article/41/D1/D387/1070451/TIGRFAMs-and-Genome-Properties-in-2013
Hits,https://www.oxfordjournals.org/nar/database/summary/200,False,http://hits.isb-sib.ch/,https://myhits.sib.swiss/,200,OK,,Protein sequence databases,Protein domain databases, protein classification,,,,,,
Wnt Database,https://www.oxfordjournals.org/nar/database/summary/202,False,http://wnt.stanford.edu/,http://web.stanford.edu/group/nusselab/cgi-bin/wnt/,200,OK,16 May 2022,Protein sequence databases,Databases of individual protein families,Metabolic and Signaling Pathways,Protein-protein interactions,,,,,
CDD,https://www.oxfordjournals.org/nar/database/summary/204,False,http://www.ncbi.nlm.nih.gov/Structure/cdd/cdd.shtml,https://www.ncbi.nlm.nih.gov/Structure/cdd/cdd.shtml,200,OK,,Protein sequence databases,Protein domain databases, protein classification,,,,,http://dx.doi.org/10.1093/nar/,
InterPro,https://www.oxfordjournals.org/nar/database/summary/207,True,http://www.ebi.ac.uk/interpro,http://www.ebi.ac.uk/interpro,200,OK,06 May 2022,Protein sequence databases,Protein sequence motifs and active sites,,,,,http://dx.doi.org/10.1093/nar/gkaa977,https://academic.oup.com/nar/article/49/D1/D344/5958491,
MobiDB,https://www.oxfordjournals.org/nar/database/summary/1773,False,http://mobidb.bio.unipd.it/,https://mobidb.bio.unipd.it/,200,OK,13 Apr 2022,Protein sequence databases,Protein properties,,,,,http://dx.doi.org/10.1093/nar/gku982,http://academic.oup.com/nar/article/43/D1/D315/2439671/MobiDB-20-an-improved-database-of-intrinsically,
KnotProt,https://www.oxfordjournals.org/nar/database/summary/1774,False,http://biocomp.chem.uw.edu.pl/protop/,https://knotprot.cent.uw.edu.pl/,200,OK,,Protein sequence databases,Databases of individual protein families,,,,,http://dx.doi.org/10.1093/nar/gku1059,http://academic.oup.com/nar/article/43/D1/D306/2436960/KnotProt-a-database-of-proteins-with-knots-and,
iProClass,https://www.oxfordjournals.org/nar/database/summary/208,True,https://proteininformationresource.org/iproclass/,https://proteininformationresource.org/iproclass/,200,OK,,Protein sequence databases,Protein domain databases, protein classification,,,,,http://dx.doiorg/10.1093/nar/gkg044,"HTTPConnectionPool(host='dx.doiorg', port=80): Max retries exceeded with url: /10.1093/nar/gkg044 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x9d48fc88>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
O-GLYCBASE,https://www.oxfordjournals.org/nar/database/summary/209,True,http://www.cbs.dtu.dk/databases/OGLYCBASE/,http://www.cbs.dtu.dk/databases/OGLYCBASE/,200,OK,22 Sep 2021,Protein sequence databases,Protein sequence motifs and active sites,,,,,,,
Pfam,https://www.oxfordjournals.org/nar/database/summary/210,True,http://pfam.xfam.org/,http://pfam.xfam.org/,200,OK,,Protein sequence databases,Protein domain databases, protein classification,,,,,http://dx.doi.org/10.1093/nar/gkaa913,https://academic.oup.com/nar/article/49/D1/D412/5943818
PRINTS,https://www.oxfordjournals.org/nar/database/summary/212,False,http://www.bioinf.man.ac.uk/dbbrowser/PRINTS/,http://130.88.97.239/PRINTS/,200,OK,26 Aug 2016,Protein sequence databases,Protein sequence motifs and active sites,,,,,,,
ProDom,https://www.oxfordjournals.org/nar/database/summary/214,,http://prodom.prabi.fr/,,"HTTPConnectionPool(host='prodom.prabi.fr', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5acd1f0>, 'Connection to prodom.prabi.fr timed out. (connect timeout=120)'))","HTTPConnectionPool(host='prodom.prabi.fr', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5acd1f0>, 'Connection to prodom.prabi.fr timed out. (connect timeout=120)'))",,Protein sequence databases,Protein domain databases, protein classification,,,,,,
PROSITE,https://www.oxfordjournals.org/nar/database/summary/215,False,http://www.expasy.org/prosite/,https://www.expasy.org/resources/prosite,200,OK,,Protein sequence databases,Protein sequence motifs and active sites,,,,,http://dx.doi.org/10.1093/nar/gks1067,http://academic.oup.com/nar/article/41/D1/D344/1055798/New-and-continuing-developments-at-PROSITE,
SBASE,https://www.oxfordjournals.org/nar/database/summary/217,True,http://www.icgeb.org/sbase/,http://www.icgeb.org/sbase/,404,Not Found,,Protein sequence databases,Protein domain databases, protein classification,,,,,,
SMART,https://www.oxfordjournals.org/nar/database/summary/218,True,http://smart.embl.de/,http://smart.embl.de/,200,OK,,Protein sequence databases,Protein domain databases, protein classification,,,,,https://doi.org/10.1093/nar/gkaa937,https://academic.oup.com/nar/article/49/D1/D458/5940513
SUPFAM,https://www.oxfordjournals.org/nar/database/summary/219,True,http://supfam.mbu.iisc.ernet.in/,http://supfam.mbu.iisc.ernet.in/,200,OK,18 Mar 2014,Protein sequence databases,Protein domain databases, protein classification,,,,,,
SYSTERS,https://www.oxfordjournals.org/nar/database/summary/220,True,http://systers.molgen.mpg.de/,http://systers.molgen.mpg.de/,200,OK,22 Mar 2017,Human and other Vertebrate Genomes,Human ORFs,,,,,,,
AAindex,https://www.oxfordjournals.org/nar/database/summary/221,False,http://www.genome.jp/aaindex/,https://www.genome.jp/aaindex/,200,OK,,Protein sequence databases,Protein properties,Proteomics Resources,,,,,,
GELBANK,https://www.oxfordjournals.org/nar/database/summary/222,True,http://www.gelscape.ualberta.ca:8080/htm/gdbIndex.html,http://www.gelscape.ualberta.ca:8080/htm/gdbIndex.html,200,OK,26 May 2004,Proteomics Resources,,,,,,,,
Integr8 (formerly Proteome Analysis Database),https://www.oxfordjournals.org/nar/database/summary/223,False,http://www.ebi.ac.uk/integr8/,https://www.ebi.ac.uk/integr8,200,OK,16 May 2022,Genomics Databases (non-vertebrate),General genomics databases,,,,,,,
REBASE,https://www.oxfordjournals.org/nar/database/summary/224,True,http://rebase.neb.com/rebase/rebase.html,http://rebase.neb.com/rebase/rebase.html,403,Forbidden,,Protein sequence databases,Databases of individual protein families,,,,,http://dx.doi.org/10.1093/nar/gku1046,http://academic.oup.com/nar/article/43/D1/D298/2436339/REBASEa-database-for-DNA-restriction-and,
SWISS-2DPAGE,https://www.oxfordjournals.org/nar/database/summary/225,False,http://www.expasy.org/ch2d/,https://world-2dpage.expasy.org/swiss-2dpage/,200,OK,,Proteomics Resources,,,,,,,,
MitoDrome,https://www.oxfordjournals.org/nar/database/summary/226,,http://mitodrome.ba.itb.cnr.it/,,"HTTPConnectionPool(host='mitodrome.ba.itb.cnr.it', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5abef70>: Failed to establish a new connection: [Errno 111] Connection refused'))","HTTPConnectionPool(host='mitodrome.ba.itb.cnr.it', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5abef70>: Failed to establish a new connection: [Errno 111] Connection refused'))",,Genomics Databases (non-vertebrate),Invertebrate genome databases,Organelle databases,Mitochondrial genes and proteins,,,,,
TESS,https://www.oxfordjournals.org/nar/database/summary/227,True,http://www.cbil.upenn.edu/cgi-bin/tess/tess,http://www.cbil.upenn.edu/cgi-bin/tess/tess,404,Not Found,,Nucleotide Sequence Databases,Transcriptional regulator sites and transcription factors,,,,,,,
16S and 23S Ribosomal RNA Mutation Database,https://www.oxfordjournals.org/nar/database/summary/229,False,http://ribosome.fandm.edu/,https://crw-site.chemistry.gatech.edu/SAE/2B/RNA_Mutations_Triman_Database.pdf,200,OK,,RNA sequence databases,,,,,,,,
5S Ribosomal RNA Database,https://www.oxfordjournals.org/nar/database/summary/230,False,http://biobases.ibch.poznan.pl/5SData/,http://combio.pl/rrna/,200,OK,,RNA sequence databases,,,,,,,,
ACTIVITY,https://www.oxfordjournals.org/nar/database/summary/231,True,http://wwwmgs.bionet.nsc.ru/mgs/systems/activity/,http://wwwmgs.bionet.nsc.ru/mgs/systems/activity/,200,OK,,Nucleotide Sequence Databases,Transcriptional regulator sites and transcription factors,,,,,,,
ARED,https://www.oxfordjournals.org/nar/database/summary/232,False,http://brp.kfshrc.edu.sa/ARED/,https://brp.kfshrc.edu.sa/ARED/,200,OK,,RNA sequence databases,,,,,,,,
